truck,ID,GroupCount,mean_engine_power,mean_fuel_rate,mean_v,mean_mass_eff,mean_ego_m,mean_engine_rpm,mean_drag_reduction_ratio,mean_P_AD,mean_E_AD,mean_E_AD_true,mean_P_AD_true,std_v,mean_NPC,mean_NFC
F,2874,1303,167193.548744945,0.0112901713493016,28.4089043461243,19355.2744616186,19000,1433.55602439559,0.900000000000001,12286.0679721717,2.28515719513693,1.98824626496272,10689.7367099005,0.65623542588758,0.985088897561164,1.00973572025378
F,2875,1303,177945.758510699,0.0119524177870579,28.4089218833461,19355.2744616186,19000,1433.80097477277,1,12058.218091736,2.24277807149314,1.80730121231274,9716.89194420257,0.658508192365981,1.0484384196347,1.06894642058239
F,2876,1255,132592.647056016,0.00918426703911028,29.487516250996,19355.2744616186,19000,1487.04960895352,0.5,14257.5644584894,2.65184728598623,2.51427451247247,13517.9092390992,0.65497514049018,0.715848507408378,0.749349635880924
F,2877,1255,144434.870648143,0.00994990955422924,29.4877420302789,19355.2744616186,19000,1487.33024360549,0.599999999999997,13270.0613397704,2.4681758410559,2.25017160617269,12097.969173115,0.656774252068521,0.779769026391515,0.811791291484518
F,2878,1255,156387.706901809,0.0107143758103131,29.4878741792829,19355.2744616186,19000,1487.61068711934,0.699999999999997,13001.3623852587,2.41819896068872,2.01860007682444,10852.9329208837,0.658665569745274,0.844290677143093,0.87413948439046
F,2879,1255,168336.966328486,0.0114683650251649,29.4879640932271,19355.2744616186,19000,1487.89018323644,0.800000000000004,12344.5344210205,2.29603170979561,1.79661242047658,9659.42402763256,0.661021576882129,0.908794705730453,0.935632951356043
F,2880,1255,180647.927283045,0.0122391645747116,29.4880483968128,19355.2744616186,19000,1488.17105399572,0.900000000000001,9490.61206975799,1.76521410320892,1.65061391788866,8874.46816969522,0.663447557660237,0.975250940492108,0.998495431455349
F,2881,1255,193153.40340739,0.0130145075646813,29.4881338063745,19355.2744616186,19000,1488.45191189578,1,9668.24060865297,1.7982522676271,1.52731374841225,8211.54910820073,0.665936500098916,1.04275630536562,1.06172566424646
F,2882,1215,140915.374097177,0.0097853840699679,30.4806237341564,19355.2744616186,19000,1537.27579494818,0.5,14308.5064153216,2.66132227663849,2.10704214246169,11328.4386026509,0.68050612058692,0.704302721780109,0.733794031802394
F,2883,1215,154398.96715583,0.0106604604234866,30.4807252872428,19355.2744616186,19000,1537.58640904446,0.599999999999997,11747.0883009476,2.18490923325687,1.92556585019151,10352.7376456602,0.682258657314398,0.771688335635763,0.799395754075659
F,2884,1215,168167.136292091,0.0115474109054247,30.4808167333333,19355.2744616186,19000,1537.89808668873,0.699999999999997,11306.655117991,2.1029905055329,1.79631371695733,9657.81805857766,0.684156354759831,0.84049581271727,0.865885385253521
F,2885,1215,181985.396453342,0.0124265239779407,30.4809126337449,19355.2744616186,19000,1538.20980260878,0.800000000000004,10890.1914961884,2.02553001581149,1.67551888878002,9008.36887721215,0.68632543332184,0.909552335210673,0.931783908330771
F,2886,1215,195851.962985514,0.0132970936612033,30.4810270559671,19355.2744616186,19000,1538.52212504671,0.900000000000002,10583.1131456002,1.96841472848712,1.56005270811107,8387.5689833559,0.688781957650258,0.978847823911529,0.997037173108107
F,2887,1214,209860.814603311,0.0141647916991359,30.4805994406919,19355.2744616186,19000,1538.80734310818,1,10466.5344093565,1.94673157171713,1.46563545977847,7879.93794019247,0.692182340243343,1.04889777444101,1.06212069867932
F,2888,1169,148639.008871386,0.0103703255572977,31.6429628776732,19355.2744616186,19000,1595.99488699397,0.5,9647.12148142183,1.79432419839807,1.67413717936823,9000.9401647423,0.619128869709598,0.677770443497478,0.704619042411349
F,2889,1169,163833.444606329,0.0113581196925549,31.6430722215569,19355.2744616186,19000,1596.34336247363,0.599999999999997,8726.60200537681,1.62311143051232,1.48884479403323,8004.72211646259,0.62014703795762,0.747047903505956,0.771716176969933
F,2890,1169,179102.491871942,0.0123394260894384,31.6431851343028,19355.2744616186,19000,1596.69150099136,0.699999999999997,7886.91379516042,1.46693293959124,1.31501690539679,7070.14253489537,0.621352626758834,0.81666407675185,0.83836894164723
F,2891,1169,194452.798093764,0.013315141539917,31.6433062172797,19355.2744616186,19000,1597.03998104553,0.800000000000004,7158.97371639896,1.3315391331775,1.15571981260928,6213.6872704953,0.623031106393343,0.886648864125689,0.904637871322264
F,2892,1169,209928.61251846,0.0142883241688802,31.6434909315654,19355.2744616186,19000,1597.39260944811,0.900000000000003,6633.47529445231,1.23379862721054,1.02487665505062,5510.21359661399,0.625486203379054,0.957199473627646,0.970726013371081
F,2893,1169,225526.819077793,0.0152559114039299,31.6437875902481,19355.2744616186,19000,1597.75099234339,1,6356.83565887138,1.18234481341595,0.911966421905736,4903.15566549052,0.629172842298314,1.02829643722069,1.03642004042316
F,2894,1853,76140.7460576093,0.00532894930612121,19.985424551538,21401.6266592213,21000,1480.80992237699,0.5,16707.1344996438,2.81033237129209,2.59594176777043,15432.6045952505,0.185013588731524,0.936375416801189,0.958618637004096
F,2895,1853,79159.9420907825,0.00553404786837172,19.9854572207231,21401.6266592213,21000,1480.92132602729,0.599999999999998,15615.7152384793,2.62674308610571,2.42027330193159,14388.2737836724,0.185776889827703,0.97350221684755,0.995496754673089
F,2896,1853,82203.598737449,0.00574023392867955,19.9854903761468,21401.6266592213,21000,1481.03299183233,0.699999999999994,14589.5079185247,2.45412320021285,2.24749299230232,13361.1127612418,0.186508741543311,1.01092954290411,1.03256916192866
F,2897,1853,85280.7379003519,0.00594785464799018,19.9855238429574,21401.6266592213,21000,1481.14453081157,0.800000000000007,13670.5905081676,2.29955071233795,2.08094927181559,12371.0276144932,0.18722538455934,1.04876835457838,1.06989835686158
F,2898,1853,88392.017452252,0.00615741261649801,19.9855574937938,21401.6266592213,21000,1481.25645026818,0.899999999999994,12727.8519988278,2.14097124136298,1.91683744968263,11395.399851256,0.187950124564143,1.08702674834333,1.10757467568114
F,2899,1853,91526.7167002698,0.00636794830448312,19.9855862104695,21401.6266592213,21000,1481.36838518507,1,11847.2278752299,1.99284012518979,1.7586962059008,10455.2665571328,0.188678634154244,1.12557344535556,1.14542616882856
F,2900,1755,83270.2076173026,0.00583664769241111,21.0961402831909,21401.6266592213,21000,1563.17959382597,0.5,17875.9819597324,3.00694597096471,2.81303545686719,16723.2040630621,0.204072447765829,0.917424528710784,0.9307017491164
F,2901,1755,86815.1867846061,0.00607724992943698,21.0961749316239,21401.6266592213,21000,1563.30985417554,0.599999999999997,16730.5049519527,2.81426355043337,2.60345279034361,15477.2568455117,0.205040076170664,0.956477894653259,0.969051052094296
F,2902,1755,90403.613540994,0.00632016950026002,21.0962076609687,21401.6266592213,21000,1563.44037880393,0.699999999999994,15458.3526383606,2.60027288505755,2.39728683795339,14251.6216391511,0.206018314216082,0.996009861110303,1.00776869331009
F,2903,1755,94037.9593218023,0.00656534082392809,21.0962294564103,21401.6266592213,21000,1563.57106628728,0.800000000000006,14387.6638952667,2.42017071168012,2.19949207265885,13075.7522719338,0.207007264082305,1.03604858455977,1.04684512547543
F,2904,1755,97744.0004027259,0.0068149515193629,21.0962280649573,21401.6266592213,21000,1563.70133517952,0.899999999999995,13820.5201992673,2.3247706125144,2.01897897897987,12002.6206502619,0.208010681503364,1.07687946154568,1.08663059870402
F,2905,1755,101465.022250863,0.00706454859200644,21.0962273703704,21401.6266592213,21000,1563.83204333941,1,12854.9251392041,2.16234640656135,1.83814777780336,10927.5979125069,0.209032521148024,1.11787532200071,1.12641267293885
F,2906,1668,90679.6436719256,0.00636610786319442,22.1989487631894,21401.6266592212,21000,1644.97723269859,0.5,19636.4736620908,3.30308094375938,3.00277089736799,17851.1615801791,0.225059432005177,0.89856822727088,0.910006524727232
F,2907,1668,94806.1807458339,0.00664623048100186,22.1989657769784,21401.6266592212,21000,1645.12754017259,0.599999999999996,18220.1727513848,3.06484282477301,2.75394796198844,16371.9350337222,0.226408671723289,0.939457626466066,0.95003366081182
F,2908,1668,99009.1078773902,0.00693112241634648,22.198956427458,21401.6266592212,21000,1645.27822652696,0.699999999999995,17404.0926429592,2.92756875504399,2.52280199592817,14997.7962366647,0.227788673544616,0.98110633849232,0.990743525259145
F,2909,1668,103255.984785167,0.00721753037154221,22.1989465107914,21401.6266592212,21000,1645.42907833377,0.800000000000006,15536.0832296018,2.61334806541296,2.29759073506054,13658.9386465144,0.229344504431482,1.02319069067453,1.03166901373627
F,2910,1668,107644.836953427,0.00751304939877074,22.1989332781775,21401.6266592212,21000,1645.58070021006,0.899999999999996,14425.7867670852,2.42658341762683,2.09756194960622,12469.788261128,0.231029535246399,1.06668233348384,1.07389593726801
F,2911,1668,112086.610514849,0.00781101248436577,22.1989141019185,21401.6266592212,21000,1645.73257959675,1,13359.1063316014,2.24715548773688,1.90450027806832,11322.0566454448,0.232831415541544,1.11069913286473,1.11647163238851
F,2912,1589,99165.9940622925,0.00697625602063088,23.3030059723096,21401.6266592212,21000,1726.88781398249,0.5,22657.4997368171,3.81125231045916,3.30516016925226,19648.8344420183,0.247349567178209,0.88599126278845,0.900190187717959
F,2913,1589,104120.506924097,0.0073139356398905,23.3029859446193,21401.6266592212,21000,1727.06244585737,0.599999999999996,21164.96469031,3.56019073215102,3.05214640860161,18144.6938739374,0.249531046614998,0.930258738232085,0.943750418775935
F,2914,1589,109114.896991937,0.00765272101880365,23.3029610969163,21401.6266592212,21000,1727.23651348843,0.699999999999995,19702.2127130071,3.31413900897411,2.80303700436695,16663.7642998455,0.251653942401702,0.974883101352586,0.987452604641281
F,2915,1589,114178.977657181,0.00799515724581813,23.3029299452486,21401.6266592212,21000,1727.411441698,0.800000000000006,18409.5908327902,3.09670512682684,2.57084333490711,15283.3970147304,0.253499153747446,1.02013092434009,1.0316251961336
F,2916,1589,119356.540466526,0.00834535017424066,23.3028966305853,21401.6266592212,21000,1727.58607453443,0.899999999999996,17194.3617649219,2.89228960673642,2.35225942082222,13983.9383139093,0.255184245379726,1.0663931355972,1.07679774672621
F,2917,1589,124545.882807066,0.00869513510903317,23.3028599011957,21401.6266592212,21000,1727.76182395947,1,15820.5620718035,2.66120068186278,2.14261823667362,12737.6432151467,0.256587972359398,1.11276123642523,1.12191675285592
F,2918,1517,109637.50922915,0.00729204852204397,24.4028751153593,21355.2744616186,21000,1230.27292528365,0.5,26214.3359346468,4.41912416224573,3.86647019439527,22935.9811663831,0.291462315673346,0.885216597662798,0.894409896860417
F,2919,1517,115181.196080296,0.00764986945815689,24.4028049261701,21355.2744616186,21000,1230.40670658536,0.599999999999996,24261.5395006192,4.08992833874395,3.55104468179534,21064.8705014474,0.293636402730196,0.929982680958275,0.938293852237476
F,2920,1517,120801.34137256,0.00801169540165419,24.4027274653922,21355.2744616186,21000,1230.5403952268,0.699999999999995,22540.9168915673,3.79987159404045,3.25155324647961,19288.2811125387,0.296279705556972,0.975367368035429,0.982669207749402
F,2921,1517,126620.357477437,0.0083861141571911,24.4026418562953,21355.2744616186,21000,1230.67492712714,0.800000000000006,20971.9416286881,3.53537904647256,2.9812747911301,17684.9837250245,0.299659887667214,1.02235923429748,1.02858936462959
F,2922,1517,132518.963460873,0.00876445135567053,24.4025478932103,21355.2744616186,21000,1230.80929070303,0.899999999999997,19565.2416697258,3.2982423212403,2.72848831624726,16185.4491274389,0.304087851474867,1.06999534084088,1.0749905575427
F,2923,1517,138481.154976821,0.00914657661667113,24.4024436789717,21355.2744616186,21000,1230.94347084682,1,18605.4035997248,3.13643606310889,2.47821363869097,14700.8145635479,0.309788936308317,1.11814679424337,1.1218570728517
F,2924,1451,119131.711800372,0.00794218575571489,25.5077457691248,21355.2744616186,21000,1286.05746638541,0.5,28429.036373411,4.79247087777874,4.19130404834078,24862.9023067808,0.308532691951785,0.871519726599498,0.884211669549526
F,2925,1451,125446.338851096,0.0083495218182315,25.5076292991041,21355.2744616186,21000,1286.20753650987,0.599999999999996,26479.7837742998,4.463872461991,3.82776017279594,22706.3525175862,0.311699347044614,0.91772403779309,0.92955934722308
F,2926,1451,131968.031674832,0.00877031995362246,25.5075032901447,21355.2744616186,21000,1286.36014545732,0.699999999999995,24440.1452351405,4.12003708988326,3.50311159021648,20780.530410764,0.315814488735716,0.965444877499334,0.976406209579642
F,2927,1451,138560.056305941,0.00919407537918285,25.5073642460372,21355.2744616186,21000,1286.51168660782,0.800000000000005,22454.3635369502,3.78528072202045,3.18368344213571,18885.6760293664,0.321188341915878,1.01368238660752,1.02358340399644
F,2928,1451,145202.150469461,0.00962085317147767,25.5072099634735,21355.2744616186,21000,1286.66274042172,0.899999999999998,20667.7653895567,3.4841020440233,2.87760694175255,17070.0238982736,0.328015749263087,1.0622887033968,1.0710984886157
F,2930,1392,128976.487522593,0.00859756712541174,26.6100438239942,21355.2744616186,21000,1341.72328451831,0.5,30463.7879659288,5.13548242493677,4.50961415800494,26751.1244611658,0.335271993794664,0.856751900223457,0.870817311405028
F,2931,1392,136185.525722281,0.00906241696082493,26.609859408046,21355.2744616186,21000,1341.89212074683,0.599999999999996,27930.7138315279,4.7084653477162,4.10646513678795,24359.6361286598,0.340923079150373,0.904653707553213,0.917903601679271
F,2932,1392,143523.994782091,0.00953601523728448,26.6096629288793,21355.2744616186,21000,1342.0607974088,0.699999999999996,25608.0972780776,4.3169264982648,3.71373125188261,22029.9306001788,0.348120218369949,0.953417819799933,0.965877296220112
F,2933,1392,150895.147157576,0.0100125813944355,26.6094517672414,21355.2744616186,21000,1342.22913559211,0.800000000000005,23612.1277736977,3.98045270446356,3.34050806288478,19815.9629233763,0.357049426193774,1.00240196075657,1.01415327914177
F,2934,1392,158239.853349884,0.0104847732919851,26.6092284425287,21355.2744616186,21000,1342.39649524692,0.899999999999999,21216.5557916465,3.57661527540668,2.9594992406413,17555.8107091242,0.367576846650754,1.05121329317117,1.06198788517333
F,2935,1392,165607.723295403,0.0109569600636698,26.6090095581897,21355.2744616186,21000,1342.56393825228,1,17378.5967522542,2.92962511067502,2.58389848100251,15327.7392341023,0.379114682054872,1.10017996343844,1.10982221901784
F,2936,1336,139012.861052991,0.00926288710909454,27.7070081998503,21355.2744616186,21000,1397.12616802767,0.5,32179.7378485796,5.42475145721474,4.77937564348089,28351.3551726972,0.365767542536586,0.841907737481503,0.855005194821808
F,2937,1336,146903.467439175,0.00977505151422904,27.7067733196108,21355.2744616186,21000,1397.3138149935,0.599999999999996,29292.0495322546,4.93795471960062,4.28720645835849,25431.7973866305,0.373575324058231,0.889712916437247,0.902286925052195
F,2938,1336,154921.787870819,0.010291615169187,27.7065293368264,21355.2744616186,21000,1397.50016737207,0.699999999999996,26478.381877243,4.46363613492277,3.80528232836494,22573.0134794946,0.383699611797291,0.938294134698806,0.949976211637763
F,2939,1336,162945.571454453,0.0108041752202627,27.7062804139222,21355.2744616186,21000,1397.68686455457,0.800000000000005,23808.0237757052,4.01347619046439,3.33259051902984,19768.995889464,0.396380678143551,0.986910775540529,0.997297104021745
F,2940,1336,171029.802765202,0.0113220171150689,27.7060472058383,21355.2744616186,21000,1397.87281601993,0.9,19519.4178004817,3.29051748822187,2.86882921974864,17017.9542697899,0.411023493654382,1.03589418410424,1.04510508165445
F,2941,1336,179747.361215952,0.0118822934920961,27.7057853001497,21355.2744616186,21000,1398.06244982556,1,18224.2487468138,3.07218226609281,2.50893540355694,14883.0567081751,0.426787161849761,1.08871802199698,1.0968331125493
F,2942,1285,149149.400475499,0.00994864768386739,28.800113229572,21355.2744616186,21000,1452.34022614833,0.5,33382.9297269799,5.62758147796797,4.97915450418892,29536.4475065998,0.398647024695648,0.8280307164819,0.837704363124563
F,2943,1285,157766.594913665,0.010502965847762,28.7998076350195,21355.2744616186,21000,1452.54466009061,0.599999999999997,29898.3490349193,5.0401626408107,4.36701232039599,25905.207410924,0.409142169238844,0.875891376198611,0.884391193873995
F,2944,1285,166802.221506055,0.0110838703561093,28.7994716007782,21355.2744616186,21000,1452.75183813659,0.699999999999996,27303.0847040013,4.60266175042897,3.84260931241189,22794.4379209244,0.423120170561829,0.926079591750522,0.933320116969777
F,2945,1285,176142.909902805,0.0116827637868613,28.7991027392996,21355.2744616186,21000,1452.95604482791,0.800000000000005,25365.456092859,4.27602286725052,3.34740816236677,19856.8944562236,0.439062687093411,0.977966633864172,0.983768122652787
F,2946,1285,185502.447067043,0.0122848061794106,28.7985889525292,21355.2744616186,21000,1453.15632597803,0.900000000000001,21002.1146939439,3.5404655198455,2.85149999871993,16915.1569722137,0.45697249533849,1.02997283330037,1.03449551789274
F,2947,1285,194983.185669035,0.0128916903970233,28.7977887003891,21355.2744616186,21000,1453.34520043765,1,18920.1365670581,3.18949268312267,2.37705115884006,14100.7166406495,0.478143305639738,1.08268013037807,1.08565961191837
F,2948,1239,160168.772496826,0.0107026135303109,29.8883846045198,21355.2744616186,21000,1507.32355686596,0.5,35816.2860804132,6.03778846866266,5.19115453362788,30794.0360661943,0.434425480983845,0.816818395210839,0.822689428839626
F,2949,1239,170229.614489871,0.0113553496056763,29.8878405843422,21355.2744616186,21000,1507.54736262789,0.599999999999997,32641.1773948981,5.50253937652863,4.58841195023839,27218.554594531,0.445913158172365,0.868162714389786,0.872892412071062
F,2950,1239,180207.66163226,0.0120013095330591,29.8871356069411,21355.2744616186,21000,1507.76096759846,0.699999999999997,29919.8806618344,5.04379236971134,3.953214548065,23450.5504665533,0.460799817580942,0.91910059718902,0.922590280656316
F,2951,1239,190063.76147558,0.0126333663900242,29.8861362251816,21355.2744616186,21000,1507.96202352932,0.800000000000004,26153.0067321042,4.40878549253909,3.28417602166443,19481.8000896975,0.481088964895192,0.969444237869294,0.971247700725169
F,2952,1239,200347.90289044,0.0132953874862951,29.8846556174334,21355.2744616186,21000,1508.14560987373,0.900000000000002,21418.1059766135,3.61059192446287,2.69397011541902,15980.6864461588,0.505441288567733,1.02201735695047,1.0222565834686
F,2953,1239,210620.702211398,0.0139553742858316,29.8827742703793,21355.2744616186,21000,1508.30638788895,1,16120.7922244754,2.71758867404941,2.11353475778518,12537.5318990759,0.535062538462844,1.07457816956848,1.07315641904962
F,2954,1196,172983.870953473,0.0115873793111366,30.9627084506689,21355.2744616186,21000,1561.63464058873,0.5,38794.1949387526,6.53979428035521,5.62657736831586,33376.9733277548,0.472596570586898,0.811931383769945,0.814162106536525
F,2955,1196,183502.281127124,0.0122710621844281,30.9615156513378,21355.2744616186,21000,1561.85263785558,0.599999999999997,34791.2079943929,5.86498426910506,4.83021249331739,28652.9204174257,0.484529586891592,0.861383789828159,0.862274268583335
F,2956,1196,193858.150466651,0.0129417261339531,30.9599171505017,21355.2744616186,21000,1562.04928150598,0.699999999999997,30685.7610458153,5.17290189660066,3.99092138455885,23674.2282005549,0.50195908671786,0.910112180976512,0.909510735233391
F,2957,1196,204411.789323729,0.0136247985423955,30.9576377675585,21355.2744616186,21000,1562.21669448807,0.800000000000004,25732.9817974325,4.33797910849868,3.20162933155535,18992.1314165926,0.526204412361267,0.959834037340283,0.957684994139888
F,2958,1196,215248.882010477,0.0143287800897726,30.955293472408,21355.2744616186,21000,1562.37380189484,0.900000000000003,19353.9209613896,3.26261859037335,2.49711760606103,14812.9532889926,0.557873741364242,1.01091055426207,1.0073520581232
F,2959,1196,227401.866363035,0.015104013594005,30.9530136747492,21355.2744616186,21000,1562.53311386371,1,15973.5340135513,2.69276438250122,2.04620715535944,12138.1431688969,0.599678759397077,1.06818196153104,1.06204171148598
F,2960,1156,185047.653187338,0.0124433531708716,32.0170095882353,21355.2744616186,21000,1614.94589354431,0.5,43706.0244391494,7.36781389832869,5.96620974164501,35391.6795912257,0.516361277756748,0.794207436917332,0.800548852024367
F,2961,1156,196274.936061566,0.013171585801013,32.014801967128,21355.2744616186,21000,1615.13837514699,0.599999999999997,38945.8961332282,6.56536755505574,5.0218260819979,29789.5761887723,0.531442532997824,0.842555946724891,0.847545266265912
F,2962,1157,207071.962337347,0.0138723574870527,32.0124006862576,21355.2744616186,21000,1615.31611780444,0.699999999999997,34922.4920376999,5.88711568945999,4.02304202179332,23864.768485006,0.551814850224687,0.889090735568464,0.892805085108794
F,2963,1157,218194.212351115,0.014596899841298,32.0096033094209,21355.2744616186,21000,1615.46843032301,0.800000000000004,24212.4513081364,4.0816532171455,3.12667188377671,18547.4822859661,0.582159110138062,0.937074046380041,0.93964332596257
F,2964,1157,231609.020301046,0.0154576750009853,32.0071866758859,21355.2744616186,21000,1615.63819213834,0.900000000000004,19847.0000050579,3.3457401892269,2.56656675847858,15224.9270976047,0.624187703158809,0.994895936771017,0.9952422660707
F,2965,1157,245998.215890856,0.0163702902744849,32.0018263189283,21355.2744616186,21000,1615.67783789602,1,14416.264393086,2.43024513257301,1.93392340700004,11472.0736511763,0.6632154093512,1.05720006515569,1.05445911249503
F,2966,1853,76457.5083577097,0.00534525759737803,19.981862696708,21401.6266592213,21000,1480.54804361149,0.5,16995.512120548,2.85884080720615,2.64981212822861,15752.8583015071,0.198549175186992,0.94060118005843,0.961944618943398
F,2967,1853,79464.492106768,0.00554950796599002,19.98189401619,21401.6266592213,21000,1480.65921262635,0.599999999999998,15943.6532844734,2.68190604097719,2.4722731042595,14697.4072158322,0.199268866957938,0.977590897576344,0.998685256509743
F,2968,1853,82500.4004771474,0.00575501249037798,19.9819255655694,21401.6266592213,21000,1480.77018009076,0.699999999999994,14999.0460640581,2.52301223128493,2.29829591926656,13663.1308934874,0.199989649906397,1.0149362000286,1.03565035712808
F,2969,1853,85573.4063144652,0.0059625494722306,19.9819574759849,21401.6266592213,21000,1480.88164346925,0.800000000000007,13918.8400252437,2.34130913919513,2.12866037409025,12654.6651695994,0.200713535109981,1.05273761158822,1.07297986213941
F,2970,1853,88677.0727486195,0.00617150032654889,19.9819888397194,21401.6266592213,21000,1480.99346532,0.899999999999994,13045.0583651604,2.19432900416206,1.96758108113675,11697.0654778433,0.201441656683639,1.09091603440876,1.11056255263534
F,2971,1853,91804.494127258,0.00638134169739914,19.9820132876417,21401.6266592213,21000,1481.10482325942,1,12152.5925846007,2.04420598495546,1.8057888976179,10735.227725607,0.202174031256113,1.12938722652482,1.14830512784483
F,2972,1756,83415.7465304921,0.00583918116789074,21.0879277448747,21401.6266592213,21000,1562.5724778583,0.5,18750.0269172865,3.15397039566371,2.84066282799664,16887.4459193089,0.216685565636516,0.919764168093728,0.931895470036638
F,2973,1756,86939.8311846008,0.00607852163208451,21.087962022779,21401.6266592213,21000,1562.70231473881,0.599999999999997,17602.0613876439,2.96086937710479,2.62900977044504,15629.1904418083,0.217663807711994,0.958618456090101,0.970075990251877
F,2974,1756,90498.7082414123,0.00631945908060877,21.0879934510251,21401.6266592213,21000,1562.832596945,0.699999999999994,16488.7108862256,2.77359100481439,2.41922867073817,14382.0635595618,0.218644834180984,0.997856389334126,1.00851028404443
F,2975,1756,94105.8417367761,0.00656288080269413,21.0880085552392,21401.6266592213,21000,1562.96221048291,0.800000000000006,15237.8255374776,2.56317768777091,2.21720252726041,13181.0390878637,0.219627808686819,1.0376278173883,1.04734143324834
F,2976,1756,97814.0244793736,0.00681273080992141,21.0880068656036,21401.6266592213,21000,1563.09258649626,0.899999999999995,13846.5128262924,2.32914287163191,2.03823068171596,12117.0700265153,0.22061899436309,1.0785150802958,1.087198890182
F,2977,1756,101549.88248063,0.00706351859535509,21.0880050216401,21401.6266592213,21000,1563.22322304879,1,12946.4474530116,2.17774151343586,1.86146115966759,11066.1935499575,0.221628300086623,1.11970752597968,1.12720488331047
F,2978,1669,91121.2996573685,0.00639125003671684,22.1921806614739,21401.6266592213,21000,1644.47981279758,0.5,20153.8095605359,3.39010279794166,3.07897555425484,18304.1903625087,0.236427536573593,0.90353097639135,0.914191002855209
F,2979,1669,95263.6372219054,0.00667312658952726,22.1921877489515,21401.6266592213,21000,1644.62988963426,0.599999999999996,19399.9333638668,3.2632921423208,2.83746504833851,16868.4354508695,0.237743209027519,0.944604488239728,0.95449567842028
F,2980,1669,99496.8643089503,0.00696024375146848,22.1921787010186,21401.6266592213,21000,1644.78074832318,0.699999999999995,18052.7844680199,3.03668618837761,2.61057406564936,15519.592088687,0.239176599801976,0.986580702890731,0.995550070601302
F,2981,1669,103776.985994742,0.00724916632691576,22.1921677561414,21401.6266592213,21000,1644.93160541006,0.800000000000006,16833.3216990977,2.83155851102752,2.39152987660854,14217.397100986,0.240756337944258,1.02902217068129,1.03686174461567
F,2982,1669,108081.057865868,0.0075380647708233,22.1921517375674,21401.6266592213,21000,1645.08197118591,0.899999999999995,15716.9919833108,2.64377900058077,2.17835931283786,12950.1202063872,0.242439660027167,1.07170173249587,1.0781693846711
F,2983,1669,112482.193840109,0.00783278652253786,22.1921320527262,21401.6266592213,21000,1645.23353854821,1,14669.5625357935,2.4675893085025,1.97795950192765,11758.7641131431,0.244158649261536,1.11534427991665,1.12030907956981
F,2984,1589,100057.870099116,0.00703118524837627,23.2960378980491,21401.6266592212,21000,1726.38129068577,0.5,23573.2551087826,3.96529290707218,3.45332491408183,20529.6584844908,0.26436650986111,0.894543665234349,0.907848172193039
F,2985,1589,105006.121617848,0.00736847523434915,23.2960116966646,21401.6266592212,21000,1726.55490981839,0.599999999999996,22064.9704450686,3.71158206182524,3.1990515632899,19018.0297836469,0.266357828999624,0.938784640849405,0.95138594023619
F,2986,1589,109984.47141391,0.00770646256621542,23.2959806954059,21401.6266592212,21000,1726.72848592209,0.699999999999995,20639.623845038,3.47182235375189,2.95110546891438,17544.0159660255,0.268115479732839,0.983295364137371,0.99501303042552
F,2987,1589,115008.530686194,0.00804652367779087,23.2959449578351,21401.6266592212,21000,1726.902657099,0.800000000000006,19218.2782024561,3.23273565278421,2.71100271867142,16116.6300158722,0.26955741649899,1.02821546085253,1.0389071444707
F,2988,1589,120129.515108987,0.00839331203781708,23.2959064518565,21401.6266592212,21000,1727.07672647285,0.899999999999996,18057.8210374587,3.03753339734302,2.49082870798673,14807.7183556674,0.270721691330834,1.07400268411843,1.08366901893962
F,2989,1589,125252.011760526,0.00873894259351471,23.2958634600378,21401.6266592212,21000,1727.25052198801,1,16866.6088157502,2.83715778728148,2.25995081840763,13435.1732454894,0.271839835143674,1.11980422886629,1.12828079931603
F,2990,1517,110286.567657409,0.00733227269419796,24.3956437831246,21355.2744616186,21000,1229.91392750446,0.5,26664.1562252466,4.49495334669709,3.98244446799363,23623.9429561553,0.307642081671875,0.891067803360785,0.899921973717321
F,2991,1517,115782.20417,0.00768665622349131,24.3955639709954,21355.2744616186,21000,1230.04695782985,0.599999999999996,24856.0398827887,4.1901472040953,3.66003778774757,21711.4198603459,0.309801556001021,0.935477252224837,0.943413062482059
F,2992,1517,121326.434319117,0.00804319053326229,24.3954760296638,21355.2744616186,21000,1230.17916667653,0.699999999999995,23156.8279193754,3.9036997936777,3.34602691405268,19848.700862655,0.312413750803454,0.980280750699924,0.987168506524948
F,2993,1517,127056.574367462,0.00841134700621511,24.3953791087673,21355.2744616186,21000,1230.31175025598,0.800000000000006,21444.7753371538,3.61508775513541,3.0606401733976,18155.7808142117,0.315837362860458,1.02658797888652,1.03235082754192
F,2994,1517,132917.669985359,0.0087872203284528,24.3952757165458,21355.2744616186,21000,1230.44567841669,0.899999999999997,19708.9662841536,3.3224709310327,2.79724172360832,16593.2957619853,0.32038735907515,1.07395481824458,1.07848048695573
F,2995,1517,138849.398109908,0.00916679655091793,24.3951629248517,21355.2744616186,21000,1230.57957541785,1,18830.222415068,3.17433525923911,2.55139976001646,15134.9561490165,0.326213790357636,1.12189429235961,1.12506530344019
F,2996,1452,119848.75141049,0.00798473162732562,25.4988339214876,21355.2744616186,21000,1285.61345130211,0.5,29184.7164663495,4.91986087407534,4.32770797588844,25672.0532263428,0.32898959541866,0.877426445721319,0.889634129498023
